"State","Date","Day","Confirmed","Deaths","Recovered","Active.Cases","Closed.Cases","Death.Rate"
"Gujarat","12/02/2020",14,0,0,0,0,0,0
"Haryana","12/02/2020",14,0,0,0,0,0,0
"Himachal Pradesh","12/02/2020",14,0,0,0,0,0,0
"Jammu and Kashmir","12/02/2020",14,0,0,0,0,0,0
"Jharkhand","12/02/2020",14,0,0,0,0,0,0
"Karnataka","12/02/2020",14,0,0,0,0,0,0
"Kerala","12/02/2020",14,3,0,0,3,0,0
"Ladakh","12/02/2020",14,0,0,0,0,0,0
"Madhya Pradesh","12/02/2020",14,0,0,0,0,0,0
"Maharashtra","12/02/2020",14,0,0,0,0,0,0
"Manipur","12/02/2020",14,0,0,0,0,0,0
"Meghalaya","12/02/2020",14,0,0,0,0,0,0
"Mizoram","12/02/2020",14,0,0,0,0,0,0
"Nagaland","12/02/2020",14,0,0,0,0,0,0
"Odisha","12/02/2020",14,0,0,0,0,0,0
"Puducherry","12/02/2020",14,0,0,0,0,0,0
"Punjab","12/02/2020",14,0,0,0,0,0,0
"Rajasthan","12/02/2020",14,0,0,0,0,0,0
"Sikkim","12/02/2020",14,0,0,0,0,0,0
"Tamil Nadu","12/02/2020",14,0,0,0,0,0,0
"Telengana","12/02/2020",14,0,0,0,0,0,0
"Tripura","12/02/2020",14,0,0,0,0,0,0
"Unclassified","12/02/2020",14,0,0,0,0,0,0
"Uttar Pradesh","12/02/2020",14,0,0,0,0,0,0
"Uttarakhand","12/02/2020",14,0,0,0,0,0,0
"West Bengal","12/02/2020",14,0,0,0,0,0,0
"Andaman and Nicobar Islands","13/02/2020",15,0,0,0,0,0,0
"Andhra Pradesh","13/02/2020",15,0,0,0,0,0,0
"Arunachal Pradesh","13/02/2020",15,0,0,0,0,0,0
"Assam","13/02/2020",15,0,0,0,0,0,0
"Bihar","13/02/2020",15,0,0,0,0,0,0
"Chandigarh","13/02/2020",15,0,0,0,0,0,0
"Chhattisgarh","13/02/2020",15,0,0,0,0,0,0
"Dadar Nagar Haveli","13/02/2020",15,0,0,0,0,0,0
"Delhi","13/02/2020",15,0,0,0,0,0,0
"Goa","13/02/2020",15,0,0,0,0,0,0
"Gujarat","13/02/2020",15,0,0,0,0,0,0
"Haryana","13/02/2020",15,0,0,0,0,0,0
"Himachal Pradesh","13/02/2020",15,0,0,0,0,0,0
"Jammu and Kashmir","13/02/2020",15,0,0,0,0,0,0
"Jharkhand","13/02/2020",15,0,0,0,0,0,0
"Karnataka","13/02/2020",15,0,0,0,0,0,0
"Kerala","13/02/2020",15,3,0,0,3,0,0
"Ladakh","13/02/2020",15,0,0,0,0,0,0
"Madhya Pradesh","13/02/2020",15,0,0,0,0,0,0
"Maharashtra","13/02/2020",15,0,0,0,0,0,0
"Manipur","13/02/2020",15,0,0,0,0,0,0
"Meghalaya","13/02/2020",15,0,0,0,0,0,0
"Mizoram","13/02/2020",15,0,0,0,0,0,0
"Nagaland","13/02/2020",15,0,0,0,0,0,0
"Odisha","13/02/2020",15,0,0,0,0,0,0
"Puducherry","13/02/2020",15,0,0,0,0,0,0
"Punjab","13/02/2020",15,0,0,0,0,0,0
"Rajasthan","13/02/2020",15,0,0,0,0,0,0
"Sikkim","13/02/2020",15,0,0,0,0,0,0
"Tamil Nadu","13/02/2020",15,0,0,0,0,0,0
"Telengana","13/02/2020",15,0,0,0,0,0,0
"Tripura","13/02/2020",15,0,0,0,0,0,0
"Unclassified","13/02/2020",15,0,0,0,0,0,0
"Uttar Pradesh","13/02/2020",15,0,0,0,0,0,0
"Uttarakhand","13/02/2020",15,0,0,0,0,0,0
"West Bengal","13/02/2020",15,0,0,0,0,0,0
"Andaman and Nicobar Islands","14/02/2020",16,0,0,0,0,0,0
"Andhra Pradesh","14/02/2020",16,0,0,0,0,0,0
"Arunachal Pradesh","14/02/2020",16,0,0,0,0,0,0
"Assam","14/02/2020",16,0,0,0,0,0,0
"Bihar","14/02/2020",16,0,0,0,0,0,0
"Chandigarh","14/02/2020",16,0,0,0,0,0,0
"Chhattisgarh","14/02/2020",16,0,0,0,0,0,0
"Dadar Nagar Haveli","14/02/2020",16,0,0,0,0,0,0
"Delhi","14/02/2020",16,0,0,0,0,0,0
"Goa","14/02/2020",16,0,0,0,0,0,0
"Gujarat","14/02/2020",16,0,0,0,0,0,0
"Haryana","14/02/2020",16,0,0,0,0,0,0
"Himachal Pradesh","14/02/2020",16,0,0,0,0,0,0
"Jammu and Kashmir","14/02/2020",16,0,0,0,0,0,0
"Jharkhand","14/02/2020",16,0,0,0,0,0,0
"Karnataka","14/02/2020",16,0,0,0,0,0,0
"Kerala","14/02/2020",16,3,0,0,3,0,0
"Ladakh","14/02/2020",16,0,0,0,0,0,0
"Madhya Pradesh","14/02/2020",16,0,0,0,0,0,0
"Maharashtra","14/02/2020",16,0,0,0,0,0,0
"Manipur","14/02/2020",16,0,0,0,0,0,0
"Meghalaya","14/02/2020",16,0,0,0,0,0,0
"Mizoram","14/02/2020",16,0,0,0,0,0,0
"Nagaland","14/02/2020",16,0,0,0,0,0,0
"Odisha","14/02/2020",16,0,0,0,0,0,0
"Puducherry","14/02/2020",16,0,0,0,0,0,0
"Punjab","14/02/2020",16,0,0,0,0,0,0
"Rajasthan","14/02/2020",16,0,0,0,0,0,0
"Sikkim","14/02/2020",16,0,0,0,0,0,0
"Tamil Nadu","14/02/2020",16,0,0,0,0,0,0
"Telengana","14/02/2020",16,0,0,0,0,0,0
"Tripura","14/02/2020",16,0,0,0,0,0,0
"Unclassified","14/02/2020",16,0,0,0,0,0,0
"Uttar Pradesh","14/02/2020",16,0,0,0,0,0,0
"Uttarakhand","14/02/2020",16,0,0,0,0,0,0
"West Bengal","14/02/2020",16,0,0,0,0,0,0
"Andaman and Nicobar Islands","15/02/2020",17,0,0,0,0,0,0
"Andhra Pradesh","15/02/2020",17,0,0,0,0,0,0
"Arunachal Pradesh","15/02/2020",17,0,0,0,0,0,0
"Assam","15/02/2020",17,0,0,0,0,0,0
"Bihar","15/02/2020",17,0,0,0,0,0,0
"Chandigarh","15/02/2020",17,0,0,0,0,0,0
"Chhattisgarh","15/02/2020",17,0,0,0,0,0,0
"Dadar Nagar Haveli","15/02/2020",17,0,0,0,0,0,0
"Delhi","15/02/2020",17,0,0,0,0,0,0
"Goa","15/02/2020",17,0,0,0,0,0,0
"Gujarat","15/02/2020",17,0,0,0,0,0,0
"Haryana","15/02/2020",17,0,0,0,0,0,0
"Himachal Pradesh","15/02/2020",17,0,0,0,0,0,0
"Jammu and Kashmir","15/02/2020",17,0,0,0,0,0,0
"Jharkhand","15/02/2020",17,0,0,0,0,0,0
"Karnataka","15/02/2020",17,0,0,0,0,0,0
"Kerala","15/02/2020",17,3,0,0,3,0,0
"Ladakh","15/02/2020",17,0,0,0,0,0,0
"Madhya Pradesh","15/02/2020",17,0,0,0,0,0,0
"Maharashtra","15/02/2020",17,0,0,0,0,0,0
"Manipur","15/02/2020",17,0,0,0,0,0,0
"Meghalaya","15/02/2020",17,0,0,0,0,0,0
"Mizoram","15/02/2020",17,0,0,0,0,0,0
"Nagaland","15/02/2020",17,0,0,0,0,0,0
"Odisha","15/02/2020",17,0,0,0,0,0,0
"Puducherry","15/02/2020",17,0,0,0,0,0,0
"Punjab","15/02/2020",17,0,0,0,0,0,0
"Rajasthan","15/02/2020",17,0,0,0,0,0,0
"Sikkim","15/02/2020",17,0,0,0,0,0,0
"Tamil Nadu","15/02/2020",17,0,0,0,0,0,0
"Telengana","15/02/2020",17,0,0,0,0,0,0
"Tripura","15/02/2020",17,0,0,0,0,0,0
"Unclassified","15/02/2020",17,0,0,0,0,0,0
"Uttar Pradesh","15/02/2020",17,0,0,0,0,0,0
"Uttarakhand","15/02/2020",17,0,0,0,0,0,0
"West Bengal","15/02/2020",17,0,0,0,0,0,0
"Andaman and Nicobar Islands","16/02/2020",18,0,0,0,0,0,0
"Andhra Pradesh","16/02/2020",18,0,0,0,0,0,0
"Arunachal Pradesh","16/02/2020",18,0,0,0,0,0,0
"Assam","16/02/2020",18,0,0,0,0,0,0
"Bihar","16/02/2020",18,0,0,0,0,0,0
"Chandigarh","16/02/2020",18,0,0,0,0,0,0
"Chhattisgarh","16/02/2020",18,0,0,0,0,0,0
"Dadar Nagar Haveli","16/02/2020",18,0,0,0,0,0,0
"Delhi","16/02/2020",18,0,0,0,0,0,0
"Goa","16/02/2020",18,0,0,0,0,0,0
"Gujarat","16/02/2020",18,0,0,0,0,0,0
"Haryana","16/02/2020",18,0,0,0,0,0,0
"Himachal Pradesh","16/02/2020",18,0,0,0,0,0,0
"Jammu and Kashmir","16/02/2020",18,0,0,0,0,0,0
"Jharkhand","16/02/2020",18,0,0,0,0,0,0
"Karnataka","16/02/2020",18,0,0,0,0,0,0
"Kerala","16/02/2020",18,3,0,0,3,0,0
"Ladakh","16/02/2020",18,0,0,0,0,0,0
"Madhya Pradesh","16/02/2020",18,0,0,0,0,0,0
"Maharashtra","16/02/2020",18,0,0,0,0,0,0
"Manipur","16/02/2020",18,0,0,0,0,0,0
"Meghalaya","16/02/2020",18,0,0,0,0,0,0
"Mizoram","16/02/2020",18,0,0,0,0,0,0
"Nagaland","16/02/2020",18,0,0,0,0,0,0
"Odisha","16/02/2020",18,0,0,0,0,0,0
"Puducherry","16/02/2020",18,0,0,0,0,0,0
"Punjab","16/02/2020",18,0,0,0,0,0,0
"Rajasthan","16/02/2020",18,0,0,0,0,0,0
"Sikkim","16/02/2020",18,0,0,0,0,0,0
"Tamil Nadu","16/02/2020",18,0,0,0,0,0,0
"Telengana","16/02/2020",18,0,0,0,0,0,0
"Tripura","16/02/2020",18,0,0,0,0,0,0
"Unclassified","16/02/2020",18,0,0,0,0,0,0
"Uttar Pradesh","16/02/2020",18,0,0,0,0,0,0
"Uttarakhand","16/02/2020",18,0,0,0,0,0,0
"West Bengal","16/02/2020",18,0,0,0,0,0,0
"Andaman and Nicobar Islands","17/02/2020",19,0,0,0,0,0,0
"Andhra Pradesh","17/02/2020",19,0,0,0,0,0,0
"Arunachal Pradesh","17/02/2020",19,0,0,0,0,0,0
"Assam","17/02/2020",19,0,0,0,0,0,0
"Bihar","17/02/2020",19,0,0,0,0,0,0
"Chandigarh","17/02/2020",19,0,0,0,0,0,0
"Chhattisgarh","17/02/2020",19,0,0,0,0,0,0
"Dadar Nagar Haveli","17/02/2020",19,0,0,0,0,0,0
"Delhi","17/02/2020",19,0,0,0,0,0,0
"Goa","17/02/2020",19,0,0,0,0,0,0
"Gujarat","17/02/2020",19,0,0,0,0,0,0
"Haryana","17/02/2020",19,0,0,0,0,0,0
"Himachal Pradesh","17/02/2020",19,0,0,0,0,0,0
"Jammu and Kashmir","17/02/2020",19,0,0,0,0,0,0
"Jharkhand","17/02/2020",19,0,0,0,0,0,0
"Karnataka","17/02/2020",19,0,0,0,0,0,0
"Kerala","17/02/2020",19,3,0,0,3,0,0
"Ladakh","17/02/2020",19,0,0,0,0,0,0
"Madhya Pradesh","17/02/2020",19,0,0,0,0,0,0
"Maharashtra","17/02/2020",19,0,0,0,0,0,0
"Manipur","17/02/2020",19,0,0,0,0,0,0
"Meghalaya","17/02/2020",19,0,0,0,0,0,0
"Mizoram","17/02/2020",19,0,0,0,0,0,0
"Nagaland","17/02/2020",19,0,0,0,0,0,0
"Odisha","17/02/2020",19,0,0,0,0,0,0
"Puducherry","17/02/2020",19,0,0,0,0,0,0
"Punjab","17/02/2020",19,0,0,0,0,0,0
"Rajasthan","17/02/2020",19,0,0,0,0,0,0
"Sikkim","17/02/2020",19,0,0,0,0,0,0
"Tamil Nadu","17/02/2020",19,0,0,0,0,0,0
"Telengana","17/02/2020",19,0,0,0,0,0,0
"Tripura","17/02/2020",19,0,0,0,0,0,0
"Unclassified","17/02/2020",19,0,0,0,0,0,0
"Uttar Pradesh","17/02/2020",19,0,0,0,0,0,0
"Uttarakhand","17/02/2020",19,0,0,0,0,0,0
"West Bengal","17/02/2020",19,0,0,0,0,0,0
"Andaman and Nicobar Islands","18/02/2020",20,0,0,0,0,0,0
"Andhra Pradesh","18/02/2020",20,0,0,0,0,0,0
"Arunachal Pradesh","18/02/2020",20,0,0,0,0,0,0
"Assam","18/02/2020",20,0,0,0,0,0,0
"Bihar","18/02/2020",20,0,0,0,0,0,0
"Chandigarh","18/02/2020",20,0,0,0,0,0,0
"Chhattisgarh","18/02/2020",20,0,0,0,0,0,0
"Dadar Nagar Haveli","18/02/2020",20,0,0,0,0,0,0
"Delhi","18/02/2020",20,0,0,0,0,0,0
"Goa","18/02/2020",20,0,0,0,0,0,0
"Gujarat","18/02/2020",20,0,0,0,0,0,0
"Haryana","18/02/2020",20,0,0,0,0,0,0
"Himachal Pradesh","18/02/2020",20,0,0,0,0,0,0
"Jammu and Kashmir","18/02/2020",20,0,0,0,0,0,0
"Jharkhand","18/02/2020",20,0,0,0,0,0,0
"Karnataka","18/02/2020",20,0,0,0,0,0,0
"Kerala","18/02/2020",20,3,0,0,3,0,0
"Ladakh","18/02/2020",20,0,0,0,0,0,0
"Madhya Pradesh","18/02/2020",20,0,0,0,0,0,0
"Maharashtra","18/02/2020",20,0,0,0,0,0,0
"Manipur","18/02/2020",20,0,0,0,0,0,0
"Meghalaya","18/02/2020",20,0,0,0,0,0,0
"Mizoram","18/02/2020",20,0,0,0,0,0,0
"Nagaland","18/02/2020",20,0,0,0,0,0,0
"Odisha","18/02/2020",20,0,0,0,0,0,0
"Puducherry","18/02/2020",20,0,0,0,0,0,0
"Punjab","18/02/2020",20,0,0,0,0,0,0
"Rajasthan","18/02/2020",20,0,0,0,0,0,0
"Sikkim","18/02/2020",20,0,0,0,0,0,0
"Tamil Nadu","18/02/2020",20,0,0,0,0,0,0
"Telengana","18/02/2020",20,0,0,0,0,0,0
"Tripura","18/02/2020",20,0,0,0,0,0,0
"Unclassified","18/02/2020",20,0,0,0,0,0,0
"Uttar Pradesh","18/02/2020",20,0,0,0,0,0,0
"Uttarakhand","18/02/2020",20,0,0,0,0,0,0
"West Bengal","18/02/2020",20,0,0,0,0,0,0
"Andaman and Nicobar Islands","19/02/2020",21,0,0,0,0,0,0
"Andhra Pradesh","19/02/2020",21,0,0,0,0,0,0
"Arunachal Pradesh","19/02/2020",21,0,0,0,0,0,0
"Assam","19/02/2020",21,0,0,0,0,0,0
"Bihar","19/02/2020",21,0,0,0,0,0,0
"Chandigarh","19/02/2020",21,0,0,0,0,0,0
"Chhattisgarh","19/02/2020",21,0,0,0,0,0,0
"Dadar Nagar Haveli","19/02/2020",21,0,0,0,0,0,0
"Delhi","19/02/2020",21,0,0,0,0,0,0
"Goa","19/02/2020",21,0,0,0,0,0,0
"Gujarat","19/02/2020",21,0,0,0,0,0,0
"Haryana","19/02/2020",21,0,0,0,0,0,0
"Himachal Pradesh","19/02/2020",21,0,0,0,0,0,0
"Jammu and Kashmir","19/02/2020",21,0,0,0,0,0,0
"Jharkhand","19/02/2020",21,0,0,0,0,0,0
"Karnataka","19/02/2020",21,0,0,0,0,0,0
"Kerala","19/02/2020",21,3,0,0,3,0,0
"Ladakh","19/02/2020",21,0,0,0,0,0,0
"Madhya Pradesh","19/02/2020",21,0,0,0,0,0,0
"Maharashtra","19/02/2020",21,0,0,0,0,0,0
"Manipur","19/02/2020",21,0,0,0,0,0,0
"Meghalaya","19/02/2020",21,0,0,0,0,0,0
"Mizoram","19/02/2020",21,0,0,0,0,0,0
"Nagaland","19/02/2020",21,0,0,0,0,0,0
"Odisha","19/02/2020",21,0,0,0,0,0,0
"Puducherry","19/02/2020",21,0,0,0,0,0,0
"Punjab","19/02/2020",21,0,0,0,0,0,0
"Rajasthan","19/02/2020",21,0,0,0,0,0,0
"Sikkim","19/02/2020",21,0,0,0,0,0,0
"Tamil Nadu","19/02/2020",21,0,0,0,0,0,0
"Telengana","19/02/2020",21,0,0,0,0,0,0
"Tripura","19/02/2020",21,0,0,0,0,0,0
"Unclassified","19/02/2020",21,0,0,0,0,0,0
"Uttar Pradesh","19/02/2020",21,0,0,0,0,0,0
"Uttarakhand","19/02/2020",21,0,0,0,0,0,0
"West Bengal","19/02/2020",21,0,0,0,0,0,0
"Andaman and Nicobar Islands","20/02/2020",22,0,0,0,0,0,0
"Andhra Pradesh","20/02/2020",22,0,0,0,0,0,0
"Arunachal Pradesh","20/02/2020",22,0,0,0,0,0,0
"Assam","20/02/2020",22,0,0,0,0,0,0
"Bihar","20/02/2020",22,0,0,0,0,0,0
"Chandigarh","20/02/2020",22,0,0,0,0,0,0
"Chhattisgarh","20/02/2020",22,0,0,0,0,0,0
"Dadar Nagar Haveli","20/02/2020",22,0,0,0,0,0,0
"Delhi","20/02/2020",22,0,0,0,0,0,0
"Goa","20/02/2020",22,0,0,0,0,0,0
"Gujarat","20/02/2020",22,0,0,0,0,0,0
"Haryana","20/02/2020",22,0,0,0,0,0,0
"Himachal Pradesh","20/02/2020",22,0,0,0,0,0,0
"Jammu and Kashmir","20/02/2020",22,0,0,0,0,0,0
"Jharkhand","20/02/2020",22,0,0,0,0,0,0
"Karnataka","20/02/2020",22,0,0,0,0,0,0
"Kerala","20/02/2020",22,3,0,0,3,0,0
"Ladakh","20/02/2020",22,0,0,0,0,0,0
"Madhya Pradesh","20/02/2020",22,0,0,0,0,0,0
"Maharashtra","20/02/2020",22,0,0,0,0,0,0
"Manipur","20/02/2020",22,0,0,0,0,0,0
"Meghalaya","20/02/2020",22,0,0,0,0,0,0
"Mizoram","20/02/2020",22,0,0,0,0,0,0
"Nagaland","20/02/2020",22,0,0,0,0,0,0
"Odisha","20/02/2020",22,0,0,0,0,0,0
"Puducherry","20/02/2020",22,0,0,0,0,0,0
"Punjab","20/02/2020",22,0,0,0,0,0,0
"Rajasthan","20/02/2020",22,0,0,0,0,0,0
"Sikkim","20/02/2020",22,0,0,0,0,0,0
"Tamil Nadu","20/02/2020",22,0,0,0,0,0,0
"Telengana","20/02/2020",22,0,0,0,0,0,0
"Tripura","20/02/2020",22,0,0,0,0,0,0
"Unclassified","20/02/2020",22,0,0,0,0,0,0
"Uttar Pradesh","20/02/2020",22,0,0,0,0,0,0
"Uttarakhand","20/02/2020",22,0,0,0,0,0,0
"West Bengal","20/02/2020",22,0,0,0,0,0,0
"Andaman and Nicobar Islands","21/02/2020",23,0,0,0,0,0,0
"Andhra Pradesh","21/02/2020",23,0,0,0,0,0,0
"Arunachal Pradesh","21/02/2020",23,0,0,0,0,0,0
"Assam","21/02/2020",23,0,0,0,0,0,0
"Bihar","21/02/2020",23,0,0,0,0,0,0
"Chandigarh","21/02/2020",23,0,0,0,0,0,0
"Chhattisgarh","21/02/2020",23,0,0,0,0,0,0
"Dadar Nagar Haveli","21/02/2020",23,0,0,0,0,0,0
"Delhi","21/02/2020",23,0,0,0,0,0,0
"Goa","21/02/2020",23,0,0,0,0,0,0
"Gujarat","21/02/2020",23,0,0,0,0,0,0
"Haryana","21/02/2020",23,0,0,0,0,0,0
"Himachal Pradesh","21/02/2020",23,0,0,0,0,0,0
"Jammu and Kashmir","21/02/2020",23,0,0,0,0,0,0
"Jharkhand","21/02/2020",23,0,0,0,0,0,0
"Karnataka","21/02/2020",23,0,0,0,0,0,0
"Kerala","21/02/2020",23,3,0,0,3,0,0
"Ladakh","21/02/2020",23,0,0,0,0,0,0
"Madhya Pradesh","21/02/2020",23,0,0,0,0,0,0
"Maharashtra","21/02/2020",23,0,0,0,0,0,0
"Manipur","21/02/2020",23,0,0,0,0,0,0
"Meghalaya","21/02/2020",23,0,0,0,0,0,0
"Mizoram","21/02/2020",23,0,0,0,0,0,0
"Nagaland","21/02/2020",23,0,0,0,0,0,0
"Odisha","21/02/2020",23,0,0,0,0,0,0
"Puducherry","21/02/2020",23,0,0,0,0,0,0
"Punjab","21/02/2020",23,0,0,0,0,0,0
"Rajasthan","21/02/2020",23,0,0,0,0,0,0
"Sikkim","21/02/2020",23,0,0,0,0,0,0
"Tamil Nadu","21/02/2020",23,0,0,0,0,0,0
"Telengana","21/02/2020",23,0,0,0,0,0,0
"Tripura","21/02/2020",23,0,0,0,0,0,0
"Unclassified","21/02/2020",23,0,0,0,0,0,0
"Uttar Pradesh","21/02/2020",23,0,0,0,0,0,0
"Uttarakhand","21/02/2020",23,0,0,0,0,0,0
"West Bengal","21/02/2020",23,0,0,0,0,0,0
"Andaman and Nicobar Islands","22/02/2020",24,0,0,0,0,0,0
"Andhra Pradesh","22/02/2020",24,0,0,0,0,0,0
"Arunachal Pradesh","22/02/2020",24,0,0,0,0,0,0
"Assam","22/02/2020",24,0,0,0,0,0,0
"Bihar","22/02/2020",24,0,0,0,0,0,0
"Chandigarh","22/02/2020",24,0,0,0,0,0,0
"Chhattisgarh","22/02/2020",24,0,0,0,0,0,0
"Dadar Nagar Haveli","22/02/2020",24,0,0,0,0,0,0
"Delhi","22/02/2020",24,0,0,0,0,0,0
"Goa","22/02/2020",24,0,0,0,0,0,0
"Gujarat","22/02/2020",24,0,0,0,0,0,0
"Haryana","22/02/2020",24,0,0,0,0,0,0
"Himachal Pradesh","22/02/2020",24,0,0,0,0,0,0
"Jammu and Kashmir","22/02/2020",24,0,0,0,0,0,0
"Jharkhand","22/02/2020",24,0,0,0,0,0,0
"Karnataka","22/02/2020",24,0,0,0,0,0,0
"Kerala","22/02/2020",24,3,0,0,3,0,0
"Ladakh","22/02/2020",24,0,0,0,0,0,0
"Madhya Pradesh","22/02/2020",24,0,0,0,0,0,0
"Maharashtra","22/02/2020",24,0,0,0,0,0,0
"Manipur","22/02/2020",24,0,0,0,0,0,0
"Meghalaya","22/02/2020",24,0,0,0,0,0,0
"Mizoram","22/02/2020",24,0,0,0,0,0,0
"Nagaland","22/02/2020",24,0,0,0,0,0,0
"Odisha","22/02/2020",24,0,0,0,0,0,0
"Puducherry","22/02/2020",24,0,0,0,0,0,0
"Punjab","22/02/2020",24,0,0,0,0,0,0
"Rajasthan","22/02/2020",24,0,0,0,0,0,0
"Sikkim","22/02/2020",24,0,0,0,0,0,0
"Tamil Nadu","22/02/2020",24,0,0,0,0,0,0
"Telengana","22/02/2020",24,0,0,0,0,0,0
"Tripura","22/02/2020",24,0,0,0,0,0,0
"Unclassified","22/02/2020",24,0,0,0,0,0,0
"Uttar Pradesh","22/02/2020",24,0,0,0,0,0,0
"Uttarakhand","22/02/2020",24,0,0,0,0,0,0
"West Bengal","22/02/2020",24,0,0,0,0,0,0
"Andaman and Nicobar Islands","23/02/2020",25,0,0,0,0,0,0
"Andhra Pradesh","23/02/2020",25,0,0,0,0,0,0
"Arunachal Pradesh","23/02/2020",25,0,0,0,0,0,0
"Assam","23/02/2020",25,0,0,0,0,0,0
"Bihar","23/02/2020",25,0,0,0,0,0,0
"Chandigarh","23/02/2020",25,0,0,0,0,0,0
"Chhattisgarh","23/02/2020",25,0,0,0,0,0,0
"Dadar Nagar Haveli","23/02/2020",25,0,0,0,0,0,0
"Delhi","23/02/2020",25,0,0,0,0,0,0
"Goa","23/02/2020",25,0,0,0,0,0,0
"Gujarat","23/02/2020",25,0,0,0,0,0,0
"Haryana","23/02/2020",25,0,0,0,0,0,0
"Himachal Pradesh","23/02/2020",25,0,0,0,0,0,0
"Jammu and Kashmir","23/02/2020",25,0,0,0,0,0,0
"Jharkhand","23/02/2020",25,0,0,0,0,0,0
"Karnataka","23/02/2020",25,0,0,0,0,0,0
"Kerala","23/02/2020",25,3,0,0,3,0,0
"Ladakh","23/02/2020",25,0,0,0,0,0,0
"Madhya Pradesh","23/02/2020",25,0,0,0,0,0,0
"Maharashtra","23/02/2020",25,0,0,0,0,0,0
"Manipur","23/02/2020",25,0,0,0,0,0,0
"Meghalaya","23/02/2020",25,0,0,0,0,0,0
"Mizoram","23/02/2020",25,0,0,0,0,0,0
"Nagaland","23/02/2020",25,0,0,0,0,0,0
"Odisha","23/02/2020",25,0,0,0,0,0,0
"Puducherry","23/02/2020",25,0,0,0,0,0,0
"Punjab","23/02/2020",25,0,0,0,0,0,0
"Rajasthan","23/02/2020",25,0,0,0,0,0,0
"Sikkim","23/02/2020",25,0,0,0,0,0,0
"Tamil Nadu","23/02/2020",25,0,0,0,0,0,0
"Telengana","23/02/2020",25,0,0,0,0,0,0
"Tripura","23/02/2020",25,0,0,0,0,0,0
"Unclassified","23/02/2020",25,0,0,0,0,0,0
"Uttar Pradesh","23/02/2020",25,0,0,0,0,0,0
"Uttarakhand","23/02/2020",25,0,0,0,0,0,0
"West Bengal","23/02/2020",25,0,0,0,0,0,0
"Andaman and Nicobar Islands","24/02/2020",26,0,0,0,0,0,0
"Andhra Pradesh","24/02/2020",26,0,0,0,0,0,0
"Arunachal Pradesh","24/02/2020",26,0,0,0,0,0,0
"Assam","24/02/2020",26,0,0,0,0,0,0
"Bihar","24/02/2020",26,0,0,0,0,0,0
"Chandigarh","24/02/2020",26,0,0,0,0,0,0
"Chhattisgarh","24/02/2020",26,0,0,0,0,0,0
"Dadar Nagar Haveli","24/02/2020",26,0,0,0,0,0,0
"Delhi","24/02/2020",26,0,0,0,0,0,0
"Goa","24/02/2020",26,0,0,0,0,0,0
"Gujarat","24/02/2020",26,0,0,0,0,0,0
"Haryana","24/02/2020",26,0,0,0,0,0,0
"Himachal Pradesh","24/02/2020",26,0,0,0,0,0,0
"Jammu and Kashmir","24/02/2020",26,0,0,0,0,0,0
"Jharkhand","24/02/2020",26,0,0,0,0,0,0
"Karnataka","24/02/2020",26,0,0,0,0,0,0
"Kerala","24/02/2020",26,3,0,0,3,0,0
"Ladakh","24/02/2020",26,0,0,0,0,0,0
"Madhya Pradesh","24/02/2020",26,0,0,0,0,0,0
"Maharashtra","24/02/2020",26,0,0,0,0,0,0
"Manipur","24/02/2020",26,0,0,0,0,0,0
"Meghalaya","24/02/2020",26,0,0,0,0,0,0
"Mizoram","24/02/2020",26,0,0,0,0,0,0
"Nagaland","24/02/2020",26,0,0,0,0,0,0
"Odisha","24/02/2020",26,0,0,0,0,0,0
"Puducherry","24/02/2020",26,0,0,0,0,0,0
"Punjab","24/02/2020",26,0,0,0,0,0,0
"Rajasthan","24/02/2020",26,0,0,0,0,0,0
"Sikkim","24/02/2020",26,0,0,0,0,0,0
"Tamil Nadu","24/02/2020",26,0,0,0,0,0,0
"Telengana","24/02/2020",26,0,0,0,0,0,0
"Tripura","24/02/2020",26,0,0,0,0,0,0
"Unclassified","24/02/2020",26,0,0,0,0,0,0
"Uttar Pradesh","24/02/2020",26,0,0,0,0,0,0
"Uttarakhand","24/02/2020",26,0,0,0,0,0,0
"West Bengal","24/02/2020",26,0,0,0,0,0,0
"Andaman and Nicobar Islands","25/02/2020",27,0,0,0,0,0,0
"Andhra Pradesh","25/02/2020",27,0,0,0,0,0,0
"Arunachal Pradesh","25/02/2020",27,0,0,0,0,0,0
"Assam","25/02/2020",27,0,0,0,0,0,0
"Bihar","25/02/2020",27,0,0,0,0,0,0
"Chandigarh","25/02/2020",27,0,0,0,0,0,0
"Chhattisgarh","25/02/2020",27,0,0,0,0,0,0
"Dadar Nagar Haveli","25/02/2020",27,0,0,0,0,0,0
"Delhi","25/02/2020",27,0,0,0,0,0,0
"Goa","25/02/2020",27,0,0,0,0,0,0
"Gujarat","25/02/2020",27,0,0,0,0,0,0
"Haryana","25/02/2020",27,0,0,0,0,0,0
"Himachal Pradesh","25/02/2020",27,0,0,0,0,0,0
"Jammu and Kashmir","25/02/2020",27,0,0,0,0,0,0
"Jharkhand","25/02/2020",27,0,0,0,0,0,0
"Karnataka","25/02/2020",27,0,0,0,0,0,0
"Kerala","25/02/2020",27,3,0,0,3,0,0
"Ladakh","25/02/2020",27,0,0,0,0,0,0
"Madhya Pradesh","25/02/2020",27,0,0,0,0,0,0
"Maharashtra","25/02/2020",27,0,0,0,0,0,0
